site,lat,lng,zip,name,address,phone,email,web
"PizzaExpress","53.3983231","-2.9904","L3 4BX","Liverpool Albert Dock","16 Monarch Quay, Pavilion Building, Liverpool, L3 4BX ","0151 7071566","LiverpoolKingsWaterfront.Manager@pizzaexpress.com",""
"PizzaExpress","53.75747","-2.70192","PR1 2AA","Preston Winckley Street","14-15 Winckley Street, Preston, PR1 2AA","01772 201 580","Preston.Manager@pizzaexpress.com",""
"PizzaExpress","53.40129","-1.414042","S9 2EP","Sheffield Valley Centertainment","Unit 10B, Valley Centertainment, Broughton Lane, Sheffield, South Yorkshire, S9 2EP","0114 244 1999","Sheffield3.Manager@pizzaexpress.com",""
"PizzaExpress","53.41306","-1.41246","S9 1EP","Sheffield Meadowhall Shopping Centre","54b The Oasis, The Meadowhall Centre, Sheffield, Yorkshire, S9 1EP","0114 256 9623","SheffieldMeadowhall.Manager@pizzaexpress.com",""
"PizzaExpress","53.794342","-1.75104","BD1 1EY","Bradford Broadway","Unit 18, Broadway Leisure Quarter, Bradford, BD1 1EY","01274 210 988","bradford.manager@pizzaexpress.com",""
"PizzaExpress","53.7439","-1.644497","WF17 9AD","Leeds Birstall Retail Park","Junction 27 Retail Park, Gelderd Road, Birstall, Leeds, West Yorkshire, WF17 9AD","01924 445900","Leeds8.Manager@pizzaexpress.com",""
"PizzaExpress","53.16746","-2.974128","CH4 0DE","Chester Broughton Retail Park","Unit 20, Broughton Retail Park, Chester CH4 0DE","01244 520 400","broughtonpark.manager@pizzaexpress.com",""
"PizzaExpress","53.73674","-2.96249","FY8 5EN","Lytham Clifton Street","82 Clifton Street, Lytham, Lancashire, FY8 5EN","01253 738 542","Lytham.Manager@pizzaexpress.com",""
"PizzaExpress","53.79799","-1.544538","LS1 6JL","Leeds Albion Place","4 Albion Place, Leeds, Yorkshire, LS1 6JL","0113 2422131","Leeds6.Manager@pizzaexpress.com",""
"PizzaExpress","53.79105","-1.532","LS10 1LU","Leeds Leeds Dock","Unit 1, Block H, Leeds Dock, Leeds, Yorkshire, LS10 1LU","0113 245 4445","Leeds4.Manager@pizzaexpress.com",""
"PizzaExpress","53.8026962","-1.544242","LS2 8BT","Leeds Arena","23 Merrion Way, Leeds, LS2 8BT","0113 221 1890","LeedsArena.manager@pizzaexpress.com",""
"PizzaExpress","53.8222","-1.578295","LS6 2UJ","Headingley Otley Road","Unit 9-10 Arndale Centre, Headingley, Leeds, Yorkshire, LS6 2UJ","0113 278 3828","Leeds5.Manager@pizzaexpress.com",""
"PizzaExpress","53.92469","-1.82234","LS29 8HF","Ilkley Station Road","11 Station Plaza, Station Road, Ilkley, West Yorkshire, LS29 8HF","01943 817776","Ilkley.Manager@pizzaexpress.com",""
"PizzaExpress","53.96289","-2.015766","BD23 1AJ","Skipton High Street","9 High Street, Skipton, North Yorkshire, BD23 1AJ","01756 790055","Skipton.Manager@pizzaexpress.com",""
"PizzaExpress","53.7727","-1.4713","LS9 0AS","Leeds Motorway Services","Leeds Skelton Lake Services, J45, M1, Leeds LS9 0AS","0113 468 8903","Leeds.pizzaexpressmanager@welcomebreak.co.uk",""
"PizzaExpress","53.71019","-1.3406","WF10 4TA","Castleford Xscape","Unit 11, Xscape, Castleford, West Yorkshire, WF10 4TA","01977 556 800","Castleford.Manager@pizzaexpress.com",""
"PizzaExpress","53.1069031","-1.311967","DE55 2JW","East Midlands Park Designer Outlet","East Midlands Designer Outlet, Mansfield Road, South Normanton, Derbyshire, DE55 2JW","01773 811555","eastmidlandspark.manager@pizzaexpress.com",""
"PizzaExpress","53.84501","-1.51096","LS8 2AL","Leeds Street Lane","96-98 Street Lane, Leeds, Yorkshire, LS8 2AL","0113 268 4509","Leeds3.Manager@pizzaexpress.com",""
"PizzaExpress","52.92418","-1.47816","DE1 3GL","Derby Iron Gate","25 Irongate, Derby, Derbyshire, DE1 3GL","01332 349 718","Derby.Manager@pizzaexpress.com",""
"PizzaExpress","52.9197","-1.4732","DE1 2PP","Derby Derbion Shopping Centre","Level 3, West Mall, Intu Shopping Centre, Derby, Derbyshire, DE1 2PP","01332 366406","Derby2.Manager@pizzaexpress.com",""
"PizzaExpress","53.51285","-1.10505","DN4 7NW","Doncaster Dome Leisure Point","The Dome Leisure Centre, Herten Way, Doncaster, DN4 7NW","01302 533088","Doncaster.Manager@pizzaexpress.com",""
"PizzaExpress","53.00294","-1.28199","NG16 2RP","Nottingham Giltbrook Retail Park","1B Giltbrook Retail Park, Ikea Way, Giltbrook, Nottingham, NG16 2RP","0115 938 2778","Nottingham3.Manager@pizzaexpress.com",""
"PizzaExpress","52.6875153","-2.01733851","WS11 7JZ","Cannock Designer Outlet","FB04, Designer Outlet West Midlands, Eastern Way, Cannock, WS11 7JZ","01543 201790","CannockDesignerOutlet@pizzaexpress.com",""
"PizzaExpress","53.99199","-1.53862","HG1 1JG","Harrogate Albert Street","2 Albert Street, Harrogate, North Yorkshire, HG1 1JG","01423 531 041","Harrogate.Manager@pizzaexpress.com",""
"PizzaExpress","52.67418","-2.44793534","TF3 4EJ","Telford Southwater Square","Southwater Shopping Centre, Telford, Shropshire, TF3 4EJ","01952 200 040","Telford.Manager@pizzaexpress.com",""
"PizzaExpress","52.70937","-2.75583","SY1 1PP","Shrewsbury Mardol","55 Mardol, Shrewsbury, Shropshire, SY1 1PP","01743 354647","Shrewsbury.Manager@pizzaexpress.com",""
"PizzaExpress","52.95437","-1.1492","NG1 2AS","Nottingham King Street","20 King Street, Nottingham, NG1 2AS","0115 952 9095","Nottingham1.Manager@pizzaexpress.com",""
"PizzaExpress","52.93364","-1.12929","NG2 6AP","West Bridgford Bridgford Road","72 Bridgford Road, West Bridgford, Nottinghamshire, NG2 6AP","0115 981 4002","WestBridgford.Manager@pizzaexpress.com",""
"PizzaExpress","52.62708","-1.70512","B78 3HB","Tamworth Ventura Court","Ventura Court, Bitterscote Drive, Tamworth, Staffordshire, B78 3HB","01827 311055","Tamworth.Manager@pizzaexpress.com",""
"PizzaExpress","53.92217","-1.07747","YO19 4TA","York Designer Outlet","York Designer Outlet, St Nicholas Avenue, Fulford, York, YO19 4TA","01904 678 683","YorkMcArthurGlen.Manager@pizzaexpress.com",""
"PizzaExpress","52.5599365","-1.82545483","B72 1QA","Sutton Coldfield Birmingham Road","5-7 Birmingham Road, Sutton Coldfield, B72 1QA","0121 354 9261","SuttonColdField.Manager@pizzaexpress.com",""
"PizzaExpress","52.7723579","-1.204055","LE11 1FS","Loughborough Baxter Gate","1 Old Hospital Court, Baxter Gate, Loughborough LE11 1FS","01509 216600 ","loughborough.manager@pizzaexpress.com",""
"PizzaExpress","53.96043","-1.08643","YO1 7DJ","York Museum Street","River House, 17 Museum Street, York, YO1 7DJ","01904 672 904","York.Manager@pizzaexpress.com",""
"PizzaExpress","53.95994","-1.08164","YO1 8RN","York St Sampson Square","10 St Sampsons Square, York, YO1 8RN","01904 630 930","York3.Manager@pizzaexpress.com",""
"PizzaExpress","53.07884","-0.81061","NG24 1EU","Newark Town Wharf","Town Wharf, Newark, Nottinghamshire, NG24 1EU","01636 703073","Newark.Manager@pizzaexpress.com",""
"PizzaExpress","52.47795","-1.8939","B5 4BF","Birmingham Bullring Shopping Centre","Birmingham Bullring, Upper Mall East, Bullring Shopping Centre, Birmingham, West Midlands, B5 4BF","0121 643 7209","Bullring.Manager@pizzaexpress.com",""
"PizzaExpress","52.45872","-1.94975","B17 9QE","Harborne High Street","153-155 High Street, Harborne, Birmingham, B17 9QE","0121 427 6009","Harborne.Manager@pizzaexpress.com",""
"PizzaExpress","54.3282","-2.74807","LA9 4DP","Kendal Wainwrights Yard","6 Wainwright's Yard, Kendal, Cumbria, LA9 4DP","01539 728598","Kendal.Manager@pizzaexpress.com",""
"PizzaExpress","52.44824","-1.71771","B40 1PU","Birmingham Resorts World Shopping Outlet","Resorts World, NEC, Birmingham, B40 1PU ","0121 767 5777","Resortsworld.manager@pizzaexpress.com",""
"PizzaExpress","52.63633","-1.13892734","LE1 4SA","Leicester Highcross Shopping Centre","18 Bath House Lane, Highcross Shopping Centre, Leicester, Leicestershire, LE1 4SA","0116 2625880","Leicester3.manager@pizzaexpress.com",""
"PizzaExpress","52.41158","-1.7795","B91 3QW","Solihull Upper Jubilee Walk","45 Upper Jubilee Walk, Touchwood Shopping Centre, Solihull, West Midlands, B91 3QW","0121 711 3478","Solihull.Manager@pizzaexpress.com",""
"PizzaExpress","53.23093","-0.53957","LN2 1JG","Lincoln High Street","269 High Street, Lincoln, Lincolnshire, LN2 1JG","01522 544 701","Lincoln.Manager@pizzaexpress.com",""
"PizzaExpress","52.40985","-1.515942","CV1 4BF","Coventry Belgrade Plaza","Units 3-4, Belgrade Plaza, Coventry, CV1 4BF","02476 550 026","Coventry2.Manager@pizzaexpress.com",""
"PizzaExpress","53.84329","-0.43257","HU17 8BD","Beverley North Bar Within","37 North Bar Within, Beverley, Yorkshire, HU17 8BD","01482 679 105","Beverley.Manager@pizzaexpress.com",""
"PizzaExpress","53.7421","-0.3391643","HU1 2PQ","Hull Princes Quay Shopping Centre","Unit CU6, Princes Quay Shopping Centre, Hull, HU1 2PQ","01482 212144","Hullprincesquay.manager@pizzaexpress.com",""
"PizzaExpress","52.37133","-1.262784","CV21 3BG","Rugby High Street","23-24 High Street, Town Centre, Rugby, Warwickshire, CV21 3BG","01788 553 220","Rugby.manager@pizzaexpress.com",""
"PizzaExpress","52.2817","-1.5869","CV34 4EH","Warwick Jury Street","33-35 Jury Street, Warwick, Warwickshire, CV34 4EH","01926 407895","Warwick.Manager@pizzaexpress.com",""
"PizzaExpress","52.28816","-1.53535","CV32 4AE","Leamington Spa The Parade","168 The Parade, Royal Leamington Spa, CV32 4AE","01926 886 866","LeamingtonSpa.Manager@pizzaexpress.com",""
"PizzaExpress","52.18924","-2.21934","WR1 2LU","Worcester Cathedral Plaza Shopping Centre","1-3 College Street, Cathedral Plaza, Worcester, Worcester, WR1 2LU","01905 726565","Worcester.Manager@pizzaexpress.com",""
"PizzaExpress","52.47713","-0.9184313","LE16 7DR","Market Harborough St Marys Place","15-16 St Mary's Place, Market Harborough, Leicestershire, LE16 7DR","01858 467850","MarketHarborough.Manager@pizzaexpress.com",""
"PizzaExpress","52.19153","-1.70873","CV37 6LW","Stratford Upon Avon Ely Street","5 Ely Street, Stratford-upon-Avon, CV37 6LW","01789 264 124","StratforduponAvon.Manager@pizzaexpress.com",""
"PizzaExpress","52.65018","-0.47791","PE9 2LE","Stamford High Street","1 High Street, St Martins, Stamford, Lincolnshire, PE9 2LE","01780 767 902","Stamford.Manager@pizzaexpress.com",""
"PizzaExpress","54.55952","-1.28050637","TS17 7BW","Teesside Retail Park","6 The Teesside Retail Park, Middlesbrough Road, Stockton on Tees, Cleveland, TS17 7BW","01642 612693","Teeside.Manager@pizzaexpress.com",""
"PizzaExpress","52.23686","-0.89413","NN1 1UB","Northampton Derngate","6 Derngate, Northampton, NN1 1UB","01604 232060","Northampton.Manager@pizzaexpress.com",""
"PizzaExpress","54.776","-1.57527","DH1 3PG","Durham Saddler Street","64 Saddler Street, Durham, DH1 3PG","0191 383 2661","Durham.Manager@pizzaexpress.com",""
"PizzaExpress","52.0643959","-1.334106","OX16 2PA","Banbury Castle Quay Shopping Centre","Unit 6, Castle Quay, Spiceball Park Road, Banbury, OX16 2PA","01295 278 578","banbury.castlequay@pizzaexpress.com",""
"PizzaExpress","52.5723","-0.24288","PE1 1XH","Peterborough Cathedral Square","8 Cathedral Square, Peterborough, PE1 1XH","01733 562984","Peterborough.Manager@pizzaexpress.com",""
"PizzaExpress","52.30128","-0.6258043","NN10 6FH","Rushden Lakes Boardwalk","R2 The Boardwalk, Rushden Lakes, Rushden, NN10 6FH","01933 242 730","RushdenLakes.Manager@pizzaexpress.com",""
"PizzaExpress","51.90307","-2.07703161","GL50 4FA","Cheltenham Brewery Quarter","Unit 13 The Brewery Quarter, Henrietta Street, Cheltenham, Gloucestershire, GL50 4FA","01242 253 896","Cheltenham.BreweryQuarter@pizzaexpress.com",""
"PizzaExpress","51.86086","-2.253506","GL1 5SH","Gloucester Quays Designer Outlet","Unit 108A, Gloucester Quays, Gloucester, GL1 5SH","01452 504605","GloucesterQuays.Manager@pizzaexpress.com",""
"PizzaExpress","54.89251","-2.93349","CA3 8ES","Carlisle Lowther Street","21 Lowther Street, Carlisle, Cumbria, CA3 8ES","01228 599 638","Carlisle.Manager@pizzaexpress.com",""
"PizzaExpress","54.95765","-1.66857","NE11 9XZ","Gateshead MetroCentre","Unit 122, Yellow Quadrant, MetroCentre, Gateshead, Tyne and Wear, NE11 9XZ","0191 460 6130","gateshead.manager@pizzaexpress.com",""
"PizzaExpress","51.81056","-2.71743","NP25 3EN","Monmouth Monnow Street","136 Monnow Street, Monmouth, NP25 3EN","01600 719720","Monmouth.Manager@pizzaexpress.com",""
"PizzaExpress","52.04399","-0.75309","MK9 3BA","Milton Keynes Centre MK Shopping Centre","142-144 Midsummer Arcade, Milton Keynes, Buckinghamshire, MK9 3BA","01908 241100","MidsummerArcade.Manager@pizzaexpress.com",""
"PizzaExpress","52.04121","-0.7487011","MK9 3XS","Milton Keynes Xscape","Unit 4, Xscape, Milton Keynes, Buckinghamshire, MK9 3XS","01908 690822","MiltonKeynesXscape.Manager@pizzaexpress.com",""
"PizzaExpress","54.97503","-1.615061","NE1 7JD","Newcastle Eldon Square Shopping Centre","7 St George's Way, Eldon Square Shopping Centre, Newcastle Upon Tyne, NE1 7JD","0191 232 3228","Newcastle2.Manager@pizzaexpress.com",""
"PizzaExpress","52.33122","-0.18477","PE29 3LB","Huntingdon High Street","105 High Street, Huntingdon, Cambridgeshire, PE29 3LB","01480 434 446","Huntingdon.Manager@pizzaexpress.com",""
"PizzaExpress","51.89657","-1.15144849","OX26 6AG","Bicester Market Square","29 Market Square, Bicester, Oxfordshire, OX26 6AG","01869 324 941","Bicester.Manager@pizzaexpress.com",""
"PizzaExpress","54.99314","-1.60276","NE2 2TD","Jesmond Osbourne Road","92 Osborne Road, Jesmond, Newcastle upon Tyne, NE2 2TD","0191 281 4767","Jesmond.Manager@pizzaexpress.com",""
"PizzaExpress","52.13882","-0.465","MK40 2PN","Bedford St Peters Street","22 St Peter's Street, Bedford, MK40 2PN","01234 271 124","Bedford.Manager@pizzaexpress.com",""
"PizzaExpress","52.0109","-0.73437","MK1 1ST","Milton Keynes MK1 Leisure Park","MK1 Leisure Park, Stadium MK, Milton Keynes, Buckinghamshire, MK1 1ST","01908 370 033","MiltonKeynes4.Manager@pizzaexpress.com",""
"PizzaExpress","52.2291","-0.265715","PE19 1BG","St Neots Leisure Park","The Rowley Arts Centre, Huntingdon Street, St Neots, Cambridgeshire, PE19 1BG","01480 473388","StNeots.Manager@pizzaexpress.com",""
"PizzaExpress","51.78453","-1.485819","OX28 6BB","Witney Market Square","6 Market Square, Witney, Oxfordshire, OX28 6BB","01993 709 711","Witney.manager@pizzaexpress.com",""
"PizzaExpress","54.9961","-3.0573","DG16 5GG","Gretna Caledonia Park Shopping Centre","Unit 60/61, Caledonia Park Designer Village, Glasgow Road, Gretna, DG16 5GG","01461 337 770","gretnagreen.manager@pizzaexpress.com",""
"PizzaExpress","51.71642","-1.97059","GL7 1QH","Cirencester Castle Street","28 Castle Street, Cirencester, Gloucestershire, GL7 1QH","01285 655 655","Cirencester.Manager@pizzaexpress.com",""
"PizzaExpress","52.75214","0.39511","PE30 5DQ","Kings Lynn Saturday Market Place","1 Saturday Market Place, Kings Lynn, Norfolk, PE30 5DQ","01553 764 137","KingsLynn.Manager@pizzaexpress.com",""
"PizzaExpress","51.75238","-1.25777","OX1 3EX","Oxford Golden Cross","The Golden Cross, 8 Golden Cross, Cornmarket Street, Oxford, OX1 3EX","01865 790 442","Oxford.Manager@pizzaexpress.com",""
"PizzaExpress","51.9165","-0.66114","LU7 1EU","Leighton Buzzard Market Square","The Old Fire Station, Market Square, Leighton Buzzard, Bedfordshire, LU7 1EU","01525 384 560","Leightonbuzzard.Manager@Pizzaexpress.com",""
"PizzaExpress","51.738","-1.0972","OX33 1LJ","Oxford Motorway Services","Welcome Break, Thame Road, Waterstock, Oxfordshire, OX33 1LJ","01865 950 853","To be confirmed",""
"PizzaExpress","52.39933","0.2653","CB7 4LF","Ely High Street","43 High Street, Ely, Cambridgeshire, CB7 4LF","01353 665 999","Ely.Manager@pizzaexpress.com",""
"PizzaExpress","51.67106","-1.28105","OX14 3JF","Abingdon Stert Street","9 Stert Street, Abingdon, Oxfordshire, OX14 3JF","01235 536 033","Abingdon.Manager@pizzaexpress.com",""
"PizzaExpress","51.56286","-1.798315","SN2 2DY","Swindon Designer Outlet","Swindon Designer Outlet, Train Street, Swindon, SN2 2DY","01793 433933","Swindon2.Manager@pizzaexpress.com",""
"PizzaExpress","52.20174","0.12484","CB2 1DB","Cambridge Regent Street","26-28 Regent Street, Cambridge, CB2 1DB","01223 306 777","Cambridge3.Manager@pizzaexpress.com",""
"PizzaExpress","51.55236","-1.77808","SN1 4AS","Swindon Old Town","5 Bath Road, Old Town, Swindon, Wiltshire, SN1 4AS","01793 484 300","Swindon.Manager@pizzaexpress.com",""
"PizzaExpress","51.94713","-0.27899","SG5 1DT","Hitchin Market Place","19 Market Place, Hitchin, Hertfordshire, SG5 1DT","01462 450 596","Hitchin.Manager@pizzaexpress.com",""
"PizzaExpress","51.87884","-0.41167","LU1 3JE","Luton Church Street","The Lodge, 3 Church Street, Luton, Bedfordshire, LU1 3JE","01582 456 229","Luton.Manager@pizzaexpress.com",""
"PizzaExpress","51.52306","-2.60231","BS10 7SR","Cribbs Causeway The Venue","The Venue, Merlin Road, Cribbs Causeway, Bristol, BS10 7SR","0117 950 9388","Bristol5.manager@pizzaexpress.com",""
"PizzaExpress","51.59896","-1.12464","OX10 0EW","Wallingford St Marys Street","12 St Mary Street, Wallingford, Oxfordshire, OX10 0EW","01491 833431","Wallingford.Manager@pizzaexpress.com",""
"PizzaExpress","51.7622375","-0.569075","HP4 1ZZ","Berkhamsted High Street","300 High Street, Berkhamsted, Hertfordshire, HP4 1ZZ","01442750510","BerkhamstedHighStreet@pizzaexpress.com",""
"PizzaExpress","51.81459","-0.35554","AL5 2TH","Harpenden High Street","The Gate House, 1 High Street, Harpenden, AL5 2TH","01582 765 714","Harpenden.Manager@pizzaexpress.com",""
"PizzaExpress","51.4584","-2.585885","BS1 3BQ","Bristol Cabot Circus Shopping Centre","Cabot Circus, Glass House, Bristol, BS1 3BQ","0117 925 8700","Bristol6.Manager@pizzaexpress.com",""
"PizzaExpress","51.45004","-2.60192","BS1 5TY","Bristol Harbourside","Unit 1, Building 8, Harbourside, Bristol, BS1 5TY","0117 927 3622","BristolHarbourside.Manager@pizzaexpress.com",""
"PizzaExpress","51.74771","-0.47332","HP1 1BT","Hemel Hempstead Riverside","Unit A3, Riverside, Hemel Hempstead, Herfordshire, HP1 1BT","01442 256131","HemelHempstead.Manager@pizzaexpress.com",""
"PizzaExpress","52.24404","0.40676","CB8 8NA","Newmarket High Street","75 High Street, Newmarket, Suffolk, CB8 8NA","01638 664 646","Newmarket.Manager@pizzaexpress.com",""
"PizzaExpress","51.63048","-0.755194","HP11 2DB","High Wycombe Eden Shopping Centre","The Eden Centre, Denmark St, High Wycombe, Buckinghamshire, HP11 2DB","01494 535191","HighWycombe2.Manager@pizzaexpress.com",""
"PizzaExpress","51.67754","-0.60632","HP6 5DR","Amersham Sycamore Road","12 Sycamore Road, Amersham, Buckinghamshire, HP6 5DR","01494 725 735","Amersham.Manager@pizzaexpress.com",""
"PizzaExpress","51.8593025","-4.3097167","SA31 1GA","Carmarthen St Catherines Walk Shopping Centre","Unit 15, St Catherine's Walk, Carmarthen, Wales, SA31 1GA","01267 238 304","Carmarthen.Manager@pizzaexpress.com",""
"PizzaExpress","51.41962","-1.73202","SN8 1LW","Marlborough High Street","37 High Street, Marlborough, Wiltshire, SN8 1LW","01672 519 229","Marlborough.Manager@pizzaexpress.com",""
"PizzaExpress","51.75202","-0.34139","AL3 4DA","St Albans Verulam Road","11 Verulam Road, St Albans, Hertfordshire, AL3 4DA","01727 853 020","StAlbans.Manager@pizzaexpress.com",""
"PizzaExpress","51.48085","-3.18063","CF10 1PU","Cardiff High Street","29-32 High Street, Cardiff, South Glamorgan, CF10 1PU","029 2023 3091","Cardiff.Manager@pizzaexpress.com",""
"PizzaExpress","51.47923","-3.17392","CF10 2EF","Cardiff St Davids Shopping Centre","Unit KUG07, St Davids 2, Cardiff, Wales, CF10 2EF","029 2035 9200","Cardiff3.Manager@pizzaexpress.com",""
"PizzaExpress","51.8012","-0.20663","AL8 6BJ","Welwyn Garden City Howardsgate","40 Howardsgate, Welwyn Garden City, Hertfordshire, AL8 6BJ","01707 334 231","Welwyn.Manager@pizzaexpress.com",""
"PizzaExpress","51.38254","-2.3628","BA1 1HG","Bath Theatre Royal","1 Barton Street, Bath, Somerset, BA1 1HG","01225 420 119","Bath.Manager@pizzaexpress.com",""
"PizzaExpress","51.46348","-3.16537","CF10 5BZ","Cardiff Mermaid Quay","28 Mermaid Quay, Cardiff Bay, Cardiff, South Glamorgan, CF10 5BZ","029 2047 2006","Cardiff2.Manager@pizzaexpress.com",""
"PizzaExpress","51.37777","-2.359185","BA1 1AP","Bath Southgate Shopping Centre","8 Southgate Place, Southgate Centre, Bath, Somerset, BA1 1AP","01225 442 111","Bath2.Manager@pizzaexpress.com",""
"PizzaExpress","51.53715","-0.90613","RG9 2AA","Henley Market Place","35 Market Place, Henley-on-Thames, Oxfordshire, RG9 2AA","01491 411 448","Henley.Manager@pizzaexpress.com",""
"PizzaExpress","51.57101","-0.77629","SL7 1AW","Marlow High Street","48 High Street, Marlow, Buckinghamshire, SL7 1AW","01628 475 333","Marlow.Manager@pizzaexpress.com",""
"PizzaExpress","51.76232","-0.23961","AL10 0XR","Hatfield Galleria Shopping Outlet","The Galleria, Comet Way, Hatfield, Hertfordshire, AL10 0XR","01707 257855","Hatfield.Manager@pizzaexpress.com",""
"PizzaExpress","51.60186","-0.63473","HP9 2JH","Beaconsfield London End","14 London End, Beaconsfield, Buckinghamshire, HP9 2JH","01494 677 077","Beaconsfield.Manager@pizzaexpress.com",""
"PizzaExpress","51.5874","-0.6279","HP9 2SE","Beaconsfield Motorway Services","Unit 11, Extra Services M40 J2, A355 Windsor Drive, Beaconsfield, Buckinghamshire, HP9 2SE","01494 923 439","Beaconsfield.PizzaExpressManager@WelcomeBreak.co.uk",""
"PizzaExpress","51.79609","-0.07656","SG14 1BY","Hertford Fore Street","80 Fore Street, Hertford, Hertfordshire, SG14 1BY","01992 509 550","Hertford.Manager@pizzaexpress.com",""
"PizzaExpress","51.65385","-0.39297","WD17 2ER","Watford High Street","137 High Street, Watford, WD17 2ER","01923 213 991","Watford.Manager@pizzaexpress.com",""
