site,lat,lng,zip,name,address,phone,email,web
"Farmhouseinn","53.131341","-1.234597","NG17 4JP","Kings Mill Farm","Kings Mill Road East, Sutton-in-Ashfield, NG17 4JP","01623 553312","4744@greeneking.co.uk",""
"Farmhouseinn","52.934378","-1.162031","NG2 1RT","Riverside Farm","Tottle Road, Nottingham, NG2 1RT","0115 985 1000","5189@greeneking.co.uk",""
"Farmhouseinn","56.389463","-3.486655","PH1 1TJ","Broxden Farm","Plot 3, Broxden Business Park, Tweed Place, Perth, PH1 1TJ","01738 230246","1841@greeneking.co.uk",""
"Farmhouseinn","55.84272","-4.47337","PA3 3FE","Linwood","1 Hillhead Drive, Linwood, Paisley, PA3 3FE","0141 8401476","5206@greeneking.co.uk",""
"Farmhouseinn","51.457938","-3.186737","CF11 0JR","Cedar Tree Farm","Ferry Road, Grangetown, Cardiff, CF11 0JR","0292 0341823","5205@greeneking.co.uk",""
"Farmhouseinn","51.523944","-2.615495","BS10 7TQ","Redwood Farm","Cribbs Causeway, Catbrain Lane, Bristol, BS10 7TQ","0117 959 4722","redwoodfarm@greeneking.co.uk",""
"Farmhouseinn","53.503346","-1.472456","S70 5SZ","Dearne Valley Farm","Unit 8, Kestrel Way, Birdwell, Barnsley, S70 5SZ","01226 698572","5698@greeneking.co.uk",""
"Farmhouseinn","53.354773","-1.330254","S20 1DJ","Elmwood Farm","Old Colliery Way, Beighton Link Business Park, Beighton, Sheffield, S20 1DJ","0114 2878098","5197@greeneking.co.uk",""
"Farmhouseinn","53.449043","-1.461882","S35 9ZX","Meadow Farm","Nether Lane, Ecclesfield, Sheffield, S35 9ZX","0114 240 1155","5183@greeneking.co.uk",""
"Farmhouseinn","53.374444","-1.225084","S25 3QB","Monk's Bridge Farm","Nobel Way, Dinnington, Sheffield, S25 3QB","01909 566 225","5187@greeneking.co.uk",""
"Farmhouseinn","53.498406","-1.120785","DN4 8SJ","Woodfield Farm","Bullrush Grove, Balby, Doncaster, DN4 8SJ","01302 311 164","5185@greeneking.co.uk",""
"Farmhouseinn","53.026208","-2.202514","ST1 5GP","Brindley Farm","Shelton Boulevard, Etruria Valley, Stoke-on-Trent, ST1 5GP","01782 273361","5696@greeneking.co.uk",""
"Farmhouseinn","54.527772","-1.290525","TS17 9LN","Anson Farm","Perry Avenue,, Teeside Industrial Estate, Thornaby, TS17 9LN","01642 765250","5203@greeneking.co.uk",""
"Farmhouseinn","52.042948","1.10315","IP8 3LQ","Chestnut Tree Farm","3 Donald Mackintosh Way, Pinewood, Ipswich, IP8 3LQ","01473 921 020","5795@greeneking.co.uk",""
"Farmhouseinn","54.866724","-1.431505","SR3 3XN","Oak Tree Farm","1 Camberwell Way, Doxford Intl Business Park, Sunderland, SR3 3XN","0191 528 7682","5196@greeneking.co.uk",""
"Farmhouseinn","54.942334","-1.620961","NE11 0NU","Valley Farm","First Avenue, Team Valley Trading Estate, Gateshead, NE11 0NU","0191 487 4614","5201@greeneking.co.uk",""
"Farmhouseinn","54.918128","-1.485135","SR5 3NZ","Wearside Farm","3 Turbine Way, Sunderland, SR5 3NZ","0191 417 1471","5213@greeneking.co.uk",""
"Farmhouseinn","55.028891","-1.70228","NE13 8DF","Wheatsheaf Farm","Callerton Lane End, Woolsington, Newcastle-Upon-Tyne, NE13 8DF","01912 869254","6738@greeneking.co.uk",""
"Farmhouseinn","52.497598","-1.475228","CV10 7SD","Middlemarch Farm","St Davids Way, Nuneaton, CV10 7SD","02476 345640","6283@greeneking.co.uk",""
"Farmhouseinn","52.616727","-2.095553","WV10 8QD","Berry Brook Farm","Cannock Road, Wednesfield, Wolverhampton, WV10 8QD","01902 866006","6371@greeneking.co.uk",""
"Farmhouseinn","52.495465","-2.022952","B69 2AQ","Half Penny Farm","Joseph Street, Oldbury, Warley, B69 2AQ","01215 449621","6384@greeneking.co.uk",""
"Farmhouseinn","52.392492","-1.802181","B90 4GT","Hillfield Farm","6 Cranbrook Way, Shirley, Solihull, B90 4GT","0121 733 8810","5674@greeneking.co.uk",""
"Farmhouseinn","52.510357","-1.798235","B35 7AF","Manor Farm","Chester Road, Castle Vale, Birmingham, B35 7AF","01217 472908","6315@greeneking.co.uk",""
"Farmhouseinn","53.71489","-1.348923","WF10 4TS","Birchwood Farm","Colorado Way, Glasshoughton, Castleford, WF10 4TS","01977 604 849","5192@greeneking.co.uk",""
"Farmhouseinn","53.873352","-1.665093","LS19 7FT","Hawthorne Farm","Warren House Lane, Yeadon, Leeds, LS19 7FT","01132 506837","5673@greeneking.co.uk",""
"Farmhouseinn","53.744519","-1.69772","BD11 2DP","Heathfield Farm","2 Heathfield Lane, Birkenshaw, Bradford, BD11 2DP","01274 449974","5217@greeneking.co.uk",""
"Farmhouseinn","53.684364","-1.548539","WF5 9TR","Silkwood Farm","Mothers Way, Silkwood Park, Ossett, Wakefield, WF5 9TR","01924 283517","5199@greeneking.co.uk",""
"Farmhouseinn","51.605499","-1.784759","SN25 4DL","Robins Farm","V Park, Gateway North, Latham Road, Swindon, SN25 4DL","01793 726424","5212@greeneking.co.uk",""
"Farmhouseinn","52.186659","-2.173689","WR4 0SX","Bluebell Farm","Unit 18, Hornhill Road, Worcester, WR4 0SX","01905 947129","5789@greeneking.co.uk",""
"Farmhouseinn","52.370178","-2.258683","DY11 7DT","Larch Wood Farm","Silverwoods Way, Kidderminster, DY11 7DT","01562 549069","5799@greeneking.co.uk",""
"Farmhouseinn","57.195414","-2.202971","AB21 0BH","Dyce Farm","1A International Drive, Dyce Drive, Dyce, Aberdeen, AB21 0BH","01224 968605","5695@greeneking.co.uk",""
"Farmhouseinn","56.477528","-3.000533","DD2 3UQ","Kingsway Farm","50-52  Kings Cross Road, Dundee, DD2 3UQ","01382 823900","kingswayfarm@greeneking.co.uk",""
"Farmhouseinn","51.478462","-2.526523","BS16 1GW","Winter Stream Farm","Vantage Office Park, Old Gloucester Road, Hambrook, Bristol, BS16 1GW","01454 250296","5209@greeneking.co.uk",""
"Farmhouseinn","52.105077","-0.50799","MK42 7FY","Maypole Farm","Fletcher Road, Kempston, Bedford, MK42 7FY","01234 857218","5690@greeneking.co.uk",""
"Farmhouseinn","52.537327","-0.258064","PE7 8QH","Mulberry Tree Farm","2 Kempley Close, Hampton Centre, Peterborough, PE7 8QH","01733 304130","5788@greeneking.co.uk",""
"Farmhouseinn","53.397715","-2.639345","WA5 3AG","Chapelford Farm","Chapelford Village Centre, Santa Rosa Blvd, Great Sankey, Warrington, WA5 3AG","01925 717732","5200@greeneking.co.uk",""
"Farmhouseinn","53.349219","-2.658659","WA7 1LZ","Evenwood Farm","Evenwood Close, Runcorn, WA7 1LZ","01928 571 328","5188@greeneking.co.uk",""
"Farmhouseinn","53.29007","-2.90575","CH65 3BR","Green Oak Farm","Rossmore Road East, Ellesmere Port, CH65 3BR","0151 317 8870","5793@greeneking.co.uk",""
"Farmhouseinn","53.399389","-2.508698","WA3 6DR","Juniper Farm","Manchester Road, Woolston, Warrington, WA3 6DR","01925 812923","6356@greeneking.co.uk",""
"Farmhouseinn","53.080463","-2.414044","CW1 6NE","Rookery Wood Farm","Weston Road, Crewe, CW1 6NE","01270 255384","6599@greeneking.co.uk",""
"Farmhouseinn","52.864329","-1.565269","DE65 6DX","Cherry Tree Farm","Etwall Road, Willington, Derby, DE65 6DX","01283 701 785","5191@greeneking.co.uk",""
"Farmhouseinn","53.725877","-0.457389","HU13 0JL","Wingfield Farm","Boothferry Road, Hessle, HU13 0JL","01482 421092","5694@greeneking.co.uk",""
"Farmhouseinn","51.81879","-2.26758","GL2 2FY","Rose Tree Farm","Kingsway Business Park, Quedgeley, Gloucester, GL2 2FY","01452 689032","1854@greeneking.co.uk",""
"Farmhouseinn","53.505055","-2.440403","M28 1FJ","Applewood Farm","Astley Park Way, Off Chaddock Lane, Worsley, Manchester, M28 1FJ","0161 703 3611","5194@greeneking.co.uk",""
"Farmhouseinn","53.405232","-2.362702","WA14 5JQ","Bramley Farm","Sinderland Road, Altrincham, WA14 5JQ","0161 509 9857","5204@greeneking.co.uk",""
"Farmhouseinn","53.463708","-2.3371","M41 7PA","Coppice Wood Farm","6 Mercury Way,, Urmston, Manchester, M41 7PA","0161 537 8850","5794@greeneking.co.uk",""
"Farmhouseinn","53.528931","-2.66245","WN3 6QJ","Primrose Farm","Queen Pit Road, Wigan, WN3 6QJ","01942 914919","5797@greeneking.co.uk",""
"Farmhouseinn","53.589837","-2.275664","BL9 7BR","Waterfold Farm","Waterfold Park, Bury, BL9 7BR","0161 764 8911","5184@greeneking.co.uk",""
"Farmhouseinn","50.847599","-0.989785","PO9 1SA","Langbrook Farm","2A Langstone Road, Havant, PO9 1SA","02392 480204","5207@greeneking.co.uk",""
"Farmhouseinn","50.935805","-1.468722","SO16 0AU","Walnut Tree Farm","Adanac Drive, Nursling, Southampton, SO16 0AU","02380 741767","5692@greeneking.co.uk",""
"Farmhouseinn","55.779735","-4.093191","G72 0JB","Red Burn Farm","East Avenue, Blantyre, Glasgow, G72 0JB","01698 822712","5671@greeneking.co.uk",""
"Farmhouseinn","55.883515","-4.165258","G33 1AP","Wallace Well Farm","Nova Business Park, 2 Robroyston Gate, Glasgow, G33 1AP","0141 558 9127","5215@greeneking.co.uk",""
"Farmhouseinn","53.486763","-2.112453","OL7 0LY","Ash Tree Farm","Pamir Drive, Ashton-Under-Lyne, OL7 0LY","0161 3438175","5670@greeneking.co.uk",""
"Farmhouseinn","53.471308","-2.379995","M30 7EY","Barley Farm","Stadium Way, Eccles, Manchester, M30 7EY","0161 7076807","5691@greeneking.co.uk",""
"Farmhouseinn","53.543364","-2.453057","BL5 1FN","Pine Tree Farm","Unit A1, Cutacre Way, Bolton, BL5 1FN","01204 589140","5791@greeneking.co.uk",""
"Farmhouseinn","53.789374","-2.984381","FY4 5NZ","Plum Tree Farm","Hallam Way, Blackpool, FY4 5NZ","01253 798477","6385@greeneking.co.uk",""
"Farmhouseinn","53.789961","-2.28594","BB12 6HH","Sycamore Farm","Liverpool Road, Burnley, BB12 6HH","01282 427 101","5190@greeneking.co.uk",""
"Farmhouseinn","52.596394","-1.189623","LE19 1SJ","Grove Farm","8 Barton Close, Grove Park, Enderby, Leicester, LE19 1SJ","01162 890227","admin@grovefarmpub.co.uk",""
"Farmhouseinn","52.657215","-1.192118","LE3 8HB","Gynsills Farm","Leicester Road, Glenfield, Leicester, LE3 8HB","01162 313693","6329@greeneking.co.uk",""
"Farmhouseinn","52.69876","-1.094712","LE7 1BA","Hobby Horse Farm","Glebe Way, Syston, Leicester, LE7 1BA","01162 606788","6338@greeneking.co.uk",""
"Farmhouseinn","53.200822","-0.617697","LN6 3QZ","Windmill Farm","Whisby Road, Lincoln, LN6 3QZ","01522 686878","6395@greeneking.co.uk",""
"Farmhouseinn","53.363465","-2.879301","L25 7UN","Allerton Hall Farm","Springwood Avenue, Liverpool, L25 7UN","01514 942664","6275@greeneking.co.uk",""
"Farmhouseinn","53.471559","-2.66492","WA11 0GR","Lymewood Farm","2 Galway Crescent, Piele Road, Haydock, St Helens, WA11 0GR","01942 723 494","5186@greeneking.co.uk",""
"Farmhouseinn","55.895411","-3.099667","EH18 1BD","Elginhaugh Farm","9 Gilmerton Road, Lasswade, EH18 1BD","0131 6602480","5669@greeneking.co.uk",""
"Farmhouseinn","55.933639","-3.302903","EH12 9JZ","Westgate Farm","South Gyle Broadway, Edinburgh, EH12 9JZ","0131 202 1821","5697@greeneking.co.uk",""
"Farmhouseinn","53.585241","-0.137654","DN37 9UA","Beechwood Farm","Village Way, Grimsby, DN37 9UA","01472 356136","admin@beechwoodfarmpub.co.uk",""
"Farmhouseinn","53.989538","-1.047686","YO32 9GZ","Pear Tree Farm","Monks Cross Drive, Huntington, York, YO32 9GZ","01904 620 124","5198@greeneking.co.uk",""
"Farmhouseinn","52.243622","-0.936813","NN5 6GT","Poppy Field Farm","1 Telstar Way, Duston, Northampton, NN5 6GT","01604 587050","5214@greeneking.co.uk",""
"Farmhouseinn","55.065919","-1.589417","NE23 7GA","Willow Farm","Willow Court, Northumberland Business Park, Cramlington, NE23 7GA","0191 250 3608","5193@greeneking.co.uk",""
"Farmhouseinn","52.979857","-1.23778","NG8 6PZ","Holly Tree Farm","2 Lawrence Drive, Nottingham, NG8 6PZ","0115 684 9316","5790@greeneking.co.uk",""
"Farmhouseinn","53.131341","-1.234597","NG17 4JP","Kings Mill Farm","Kings Mill Road East, Sutton-in-Ashfield, NG17 4JP","01623 553312","4744@greeneking.co.uk",""
"Farmhouseinn","52.934378","-1.162031","NG2 1RT","Riverside Farm","Tottle Road, Nottingham, NG2 1RT","0115 985 1000","5189@greeneking.co.uk",""
"Farmhouseinn","56.389463","-3.486655","PH1 1TJ","Broxden Farm","Plot 3, Broxden Business Park, Tweed Place, Perth, PH1 1TJ","01738 230246","1841@greeneking.co.uk",""
"Farmhouseinn","55.84272","-4.47337","PA3 3FE","Linwood","1 Hillhead Drive, Linwood, Paisley, PA3 3FE","0141 8401476","5206@greeneking.co.uk",""
"Farmhouseinn","51.457938","-3.186737","CF11 0JR","Cedar Tree Farm","Ferry Road, Grangetown, Cardiff, CF11 0JR","0292 0341823","5205@greeneking.co.uk",""
"Farmhouseinn","51.523944","-2.615495","BS10 7TQ","Redwood Farm","Cribbs Causeway, Catbrain Lane, Bristol, BS10 7TQ","0117 959 4722","redwoodfarm@greeneking.co.uk",""
"Farmhouseinn","53.503346","-1.472456","S70 5SZ","Dearne Valley Farm","Unit 8, Kestrel Way, Birdwell, Barnsley, S70 5SZ","01226 698572","5698@greeneking.co.uk",""
"Farmhouseinn","53.354773","-1.330254","S20 1DJ","Elmwood Farm","Old Colliery Way, Beighton Link Business Park, Beighton, Sheffield, S20 1DJ","0114 2878098","5197@greeneking.co.uk",""
"Farmhouseinn","53.449043","-1.461882","S35 9ZX","Meadow Farm","Nether Lane, Ecclesfield, Sheffield, S35 9ZX","0114 240 1155","5183@greeneking.co.uk",""
"Farmhouseinn","53.374444","-1.225084","S25 3QB","Monk's Bridge Farm","Nobel Way, Dinnington, Sheffield, S25 3QB","01909 566 225","5187@greeneking.co.uk",""
"Farmhouseinn","53.498406","-1.120785","DN4 8SJ","Woodfield Farm","Bullrush Grove, Balby, Doncaster, DN4 8SJ","01302 311 164","5185@greeneking.co.uk",""
"Farmhouseinn","53.026208","-2.202514","ST1 5GP","Brindley Farm","Shelton Boulevard, Etruria Valley, Stoke-on-Trent, ST1 5GP","01782 273361","5696@greeneking.co.uk",""
"Farmhouseinn","54.527772","-1.290525","TS17 9LN","Anson Farm","Perry Avenue,, Teeside Industrial Estate, Thornaby, TS17 9LN","01642 765250","5203@greeneking.co.uk",""
"Farmhouseinn","52.042948","1.10315","IP8 3LQ","Chestnut Tree Farm","3 Donald Mackintosh Way, Pinewood, Ipswich, IP8 3LQ","01473 921 020","5795@greeneking.co.uk",""
"Farmhouseinn","54.866724","-1.431505","SR3 3XN","Oak Tree Farm","1 Camberwell Way, Doxford Intl Business Park, Sunderland, SR3 3XN","0191 528 7682","5196@greeneking.co.uk",""
"Farmhouseinn","54.942334","-1.620961","NE11 0NU","Valley Farm","First Avenue, Team Valley Trading Estate, Gateshead, NE11 0NU","0191 487 4614","5201@greeneking.co.uk",""
"Farmhouseinn","54.918128","-1.485135","SR5 3NZ","Wearside Farm","3 Turbine Way, Sunderland, SR5 3NZ","0191 417 1471","5213@greeneking.co.uk",""
"Farmhouseinn","55.028891","-1.70228","NE13 8DF","Wheatsheaf Farm","Callerton Lane End, Woolsington, Newcastle-Upon-Tyne, NE13 8DF","01912 869254","6738@greeneking.co.uk",""
"Farmhouseinn","52.497598","-1.475228","CV10 7SD","Middlemarch Farm","St Davids Way, Nuneaton, CV10 7SD","02476 345640","6283@greeneking.co.uk",""
"Farmhouseinn","52.616727","-2.095553","WV10 8QD","Berry Brook Farm","Cannock Road, Wednesfield, Wolverhampton, WV10 8QD","01902 866006","6371@greeneking.co.uk",""
"Farmhouseinn","52.495465","-2.022952","B69 2AQ","Half Penny Farm","Joseph Street, Oldbury, Warley, B69 2AQ","01215 449621","6384@greeneking.co.uk",""
"Farmhouseinn","52.392492","-1.802181","B90 4GT","Hillfield Farm","6 Cranbrook Way, Shirley, Solihull, B90 4GT","0121 733 8810","5674@greeneking.co.uk",""
"Farmhouseinn","52.510357","-1.798235","B35 7AF","Manor Farm","Chester Road, Castle Vale, Birmingham, B35 7AF","01217 472908","6315@greeneking.co.uk",""
"Farmhouseinn","53.71489","-1.348923","WF10 4TS","Birchwood Farm","Colorado Way, Glasshoughton, Castleford, WF10 4TS","01977 604 849","5192@greeneking.co.uk",""
"Farmhouseinn","53.873352","-1.665093","LS19 7FT","Hawthorne Farm","Warren House Lane, Yeadon, Leeds, LS19 7FT","01132 506837","5673@greeneking.co.uk",""
"Farmhouseinn","53.744519","-1.69772","BD11 2DP","Heathfield Farm","2 Heathfield Lane, Birkenshaw, Bradford, BD11 2DP","01274 449974","5217@greeneking.co.uk",""
"Farmhouseinn","53.684364","-1.548539","WF5 9TR","Silkwood Farm","Mothers Way, Silkwood Park, Ossett, Wakefield, WF5 9TR","01924 283517","5199@greeneking.co.uk",""
"Farmhouseinn","51.605499","-1.784759","SN25 4DL","Robins Farm","V Park, Gateway North, Latham Road, Swindon, SN25 4DL","01793 726424","5212@greeneking.co.uk",""
"Farmhouseinn","52.186659","-2.173689","WR4 0SX","Bluebell Farm","Unit 18, Hornhill Road, Worcester, WR4 0SX","01905 947129","5789@greeneking.co.uk",""
"Farmhouseinn","52.370178","-2.258683","DY11 7DT","Larch Wood Farm","Silverwoods Way, Kidderminster, DY11 7DT","01562 549069","5799@greeneking.co.uk",""
