site,lat,lng,zip,name,address,phone,email,web
"thelounges",,,"LS15 8GG","Caballero","The Springs, Thorpe Park, Leeds, LS15 8GG","0117 930 9971",,"https://thelounges.co.uk/caballero"
"thelounges",,,"KT19 8DA","Caballo","11 High Street, Epsom, Surrey, KT19 8DA","01372 727 623",,"https://thelounges.co.uk/caballo"
"thelounges",,,"DN21 2NA","Caldero","Unit 3, Marshalls Yard, Gainsborough, DN21 2NA","01427 801 093",,"https://thelounges.co.uk/caldero"
"thelounges",,,"PR7 1DE","Calico","Market Walk Extension, Union Street, Chorley, PR7 1DE","01257 267743",,"https://thelounges.co.uk/calico"
"thelounges",,,"NG18 1LE","Capo","2-8 Stockwell Gate, Mansfield, NG18 1LE","01623 636062",,"https://thelounges.co.uk/capo"
"thelounges",,,"ST5 1PE","Cappello","57-58 Ironmarket, Newcastle-under-Lyme, ST5 1PE","01782 638356",,"https://thelounges.co.uk/cappello"
"thelounges",,,"RH19 4DW","Carlo","Unit E, Queen’s Walk, East Grinstead, RH19 4DW","01342 580122",,"https://thelounges.co.uk/carlo"
"thelounges",,,"DE1 1SH","Carnero","10 St Peters Street, Derby, DE1 1SH","01332 349662",,"https://thelounges.co.uk/carnero"
"thelounges",,,"NP44 1PL","Carro","47/49 Gwent Square, Cwmbran, NP44 1PL","01633 920396",,"https://thelounges.co.uk/carro"
"thelounges",,,"RM20 2AD","Casco","608 The Quay Thurrock Lakeside Shopping Centre, West Thurrock, Grays, RM20 2AD","01708 862346",,"https://thelounges.co.uk/casco"
"thelounges",,,"WD17 2DJ","Cassio","57-59 High Street, Watford, WD17 2DJ","01923 229530",,"https://thelounges.co.uk/cassio"
"thelounges",,,"W5 5DB","Castano","14 High Street, Ealing Broadway, London, W5 5DB","020 33072874",,"https://thelounges.co.uk/castano"
"thelounges",,,"NN8 1AN","Castello","1-2 Market Street, Wellingborough, NN8 1AN","01933 274653",,"https://thelounges.co.uk/castello"
"thelounges",,,"LE11 1FS","Centro","2 Old Hospital Court, Loughborough, LE11 1FS","01509 230818",,"https://thelounges.co.uk/centro"
"thelounges",,,"NG31 6EE","Cinco","39 Isaac Newton Centre, Grantham, NG31 6EE","01476 561009",,"https://thelounges.co.uk/cinco"
"thelounges",,,"BH4 9DZ","Circo","66 Poole Road, Westbourne, Bournemouth, BH4 9DZ","01202 540 823",,"https://thelounges.co.uk/circo"
"thelounges",,,"HG4 1BZ","Claro","39 Market Place, Ripon, HG4 1BZ","01765 692 179",,"https://thelounges.co.uk/claro"
"thelounges",,,"GU32 3JA","Clavio","Units 14 & 15 Rams Walk , Petersfield, Hampshire,GU32 3JA","01730 763177",,"https://thelounges.co.uk/clavio"
"thelounges",,,"LL57 1UL","Clio","276 High Street, Bangor, LL57 1UL","01248 364509",,"https://thelounges.co.uk/clio"
"thelounges",,,"RG14 1DJ","Cobrizo","12 Northbrook Street, Newbury, RG14 1DJ","01635 523 372",,"https://thelounges.co.uk/cobrizo"
"thelounges",,,"SA31 1PR","Cofio","The Guildhall, Carmarthen, SA31 1PR","01267 220470",,"https://thelounges.co.uk/cofio"
"thelounges",,,"OX28 6BB","Como","34 Market Square, Witney, Oxfordshire, OX28 6BB","01993 773 852",,"https://thelounges.co.uk/como"
"thelounges",,,"TR7 1AY","Concho","16 Bank Street, Newquay, TR7 1AY","01637 871 707",,"https://thelounges.co.uk/concho"
"thelounges",,,"SN10 1JG","Condado","42 The Market Place, Devizes, SN10 1JG","01380 727336",,"https://thelounges.co.uk/condado"
"thelounges",,,"BH9 2HB","Conto","418 Wimborne Road, Winton, Bournemouth, BH9 2HB","01202 539 274",,"https://thelounges.co.uk/conto"
"thelounges",,,"BA11 1BS","Cordero","5 Westway, Frome, BA11 1BS","01373 472 029",,"https://thelounges.co.uk/cordero"
"thelounges",,,"PO30 1AB","Correo","99 High Street, Newport, Isle of Wight, PO30 1AB","01983 433105",,"https://thelounges.co.uk/correo"
"thelounges",,,"CF31 1ET","Corvo","3-7 Adare Street, Bridgend, CF31 1ET","01656 664389",,"https://thelounges.co.uk/corvo"
"thelounges",,,"RH2 9AA","Corzo","27-29 High Street, Reigate, RH2 9AA","01737245365",,"https://thelounges.co.uk/corzo"
"thelounges",,,"SA3 4DN","Croeso","Oyster Wharf, Mumbles Road, Mumbles, Swansea, SA3 4DN","01792 367591",,"https://thelounges.co.uk/croeso"
"thelounges",,,"SG6 3EW","Cultivo","32 Leys Avenue, Letchworth Garden City, SG6 3EW","01462 686 903",,"https://thelounges.co.uk/cultivo"
"thelounges",,,"GL5 3BX","Curio","9-11 Kings Street, Stroud, Gloucestershire, GL5 3BX","01453 757 052",,"https://thelounges.co.uk/curio"
"thelounges",,,"BH15 1ER","Delfino","8-9 Falkland Square, Dolphin Centre, Poole, BH15 1ER","01202 649274",,"https://thelounges.co.uk/delfino"
"thelounges",,,"B90 3GG","Desco","Parkgate Shopping Centre, Stratford Road, Shirley, Solihull, B90 3GG","0121 744 5482",,"https://thelounges.co.uk/desco"
"thelounges",,,"WA1 1QB","Dorado","19-21 Market Place, Golden Square Shopping Centre, Warrington, WA1 1QB","01925242768",,"https://thelounges.co.uk/dorado"
"thelounges",,,"NP20 1DU","Drago","Friars Walk Shopping, John Frost Square, Newport, NP20 1DU","01633 267 717",,"https://thelounges.co.uk/drago"
"thelounges",,,"IP33 1DY","Edmundo","28 Cornhill, Bury St Edmunds, IP33 1DY","01284 700 166",,"https://thelounges.co.uk/edmundo"
"thelounges",,,"BN16 3BU","Establo","1-5 Ash Lane, Rustington, Littlehampton, BN16 3BU","01903 775327",,"https://thelounges.co.uk/establo"
"thelounges",,,"HA9 0HP","Estadio","10 Wembley Park Boulevard, Wembley, HA9 0HP","020 3597 4177",,"https://thelounges.co.uk/estadio"
"thelounges",,,"NP25 3PS","Estero","Commerce House, 95-97 Monnow Street, Monmouth, NP25 3PS","01600 714164",,"https://thelounges.co.uk/estero"
"thelounges",,,"M20 2DR","Expo","766 Wilmslow Road, Didsbury, Manchester, M20 2DR","0161 448 2141",,"https://thelounges.co.uk/expo"
"thelounges",,,"S70 1GW","Falco","3 The Glass Works, Barnsley, S70 1GW","01226 730972",,"https://thelounges.co.uk/falco"
"thelounges",,,"WS13 6LA","Faro","29 Market Street, Lichfield, WS13 6LA","01543 416585",,"https://thelounges.co.uk/faro"
"thelounges",,,"PE19 2AR","Ferro","21/23 Market square, St Neots, PE19 2AR","01480 213 172",,"https://thelounges.co.uk/ferro"
"thelounges",,,"CF14 1DB","Fino","49 Merthyr Road, Whitchurch, Cardiff, CF14 1DB","029 2069 2616",,"https://thelounges.co.uk/fino"
"thelounges",,,"SY1 1DN","Floro","46 Pride Hill, Shrewsbury, SY1 1DN","01743 292223",,"https://thelounges.co.uk/floro"
"thelounges",,,"BA16 0EY","Fondo","107 High Street, Street, BA16 0EY","01458 441180",,"https://thelounges.co.uk/fondo"
"thelounges",,,"BA5 2AE","Fosso","41 High Street, Wells, BA5 2AE","01749 676127",,"https://thelounges.co.uk/fosso"
"thelounges",,,"RH16 4LQ","Francisco","90/92 South Road, Haywards Heath,RH16 4LQ","01444 620112",,"https://thelounges.co.uk/francisco"
"thelounges",,,"BN7 2FS","Fuego","Unit 1, The Old Courthouse, Friars Walk, Lewes, BN7 2FS","01273 480638",,"https://thelounges.co.uk/fuego"
"thelounges",,,"LA1 1HZ","Gallico","7-17 Market Street, Lancaster, LA1 1HZ","07918 498337",,"https://thelounges.co.uk/gallico"
"thelounges",,,"CF37 4TH","Gatto","3 Llys Cadwyn, Taff Street, Pontypridd, CF37 4TH","01443409342",,"https://thelounges.co.uk/gatto"
"thelounges",,,"SG5 1JE","Granello","21 Brand Street, Hitchin, SG5 1JE","01462 437663",,"https://thelounges.co.uk/granello"
"thelounges",,,"HA4 8JB","Granero","81-83 High Street, Ruislip,HA4 8JB","01895707166",,"https://thelounges.co.uk/granero"
"thelounges",,,"BS9 3DH","Grupo","8 Canford Lane, Westbury-on-Trym, Bristol, BS9 3DH","0117 950 0279",,"https://thelounges.co.uk/grupo"
"thelounges",,,"CF11 9ND","Hudo","160-162 Cowbridge Road East, Cardiff,CF11 9ND","029 2130 3977",,"https://thelounges.co.uk/hudo"
"thelounges",,,"BS20 6EH","Impero","60 High Street, Portishead, BS20 6EH","01275 840 174",,"https://thelounges.co.uk/impero"
"thelounges",,,"CF24 3PB","Juno","14 Wellfield Road, Roath, Cardiff, CF24 3PB","029 2019 8990",,"https://thelounges.co.uk/juno"
"thelounges",,,"NN16 0AL","Kino","Old Corn Exchange, 1-3 Market Place, Kettering, NN16 0AL","01536 521 045",,"https://thelounges.co.uk/kino"
"thelounges",,,"NN10 6FA","Lago","Rushden Lakes Shopping Centre, Rushden Lakes, NN10 6FA","01933 311516",,"https://thelounges.co.uk/lago"
"thelounges",,,"TW20 9FE","Liberto","Gem House, Magna Square, Station Square North, Egham,TW20 9FE","01784 601176",,"https://thelounges.co.uk/liberto"
"thelounges",,,"B14 7JT","Loco","32-34 High Street, Kings Heath, Birmingham, B14 7JT","0121 444 1296",,"https://thelounges.co.uk/loco"
"thelounges",,,"BH6 3RA","Ludo","34 Southbourne Grove, Southbourne, Bournemouth, BH6 3RA","01202 430699",,"https://thelounges.co.uk/ludo"
"thelounges",,,"WV1 3EY","Lupo","12-13 Dudley Street, Wolverhampton, WV1 3EY","01902 429073",,"https://thelounges.co.uk/lupo"
"thelounges",,,"GU21 6HW","Marciano","4-7 Albion House, Commercial Way, Woking, GU21 6HW","01483 757923",,"https://thelounges.co.uk/marciano"
"thelounges",,,"CH45 2PB","Marino","5 Marine Point, Kings Parade, New Brighton, Wallasey, CH45 2PB","0151 639 7050",,"https://thelounges.co.uk/marino"
"thelounges",,,"YO11 1PE","Marisco","11/12 Sandside, Scarborough, YO11 1PE","01723376367",,"https://thelounges.co.uk/marisco"
"thelounges",,,"S014 3LG","Maritimo","1 Moresby Tower, Admiral's Quay, Ocean Way, Southampton, S014 3LG","02380 211791",,"https://thelounges.co.uk/maritimo"
"thelounges",,,"CO15 1FS","Martello","Atlanta Building Kings Promenade Pier Group, Clacton on Sea, Essex,CO15 1FS","0117 930 9971",,"https://thelounges.co.uk/martello"
"thelounges",,,"LE16 9AA","Mercado","Edinburgh House, Abbey Street, Market Harborough, LE16 9AA","01858 414 811",,"https://thelounges.co.uk/mercado"
"thelounges",,,"HP11 2AZ","Merletto","4 High Street, High Wycombe, HP11 2AZ","01494 411764",,"https://thelounges.co.uk/merletto"
"thelounges",,,"HP6 5BX","Metro","63-65 Hill Avenue, Amersham, Buckinghamshire, HP6 5BX","01494 724 539",,"https://thelounges.co.uk/metro"
"thelounges",,,"L17 8UU","Milo","88-90 Lark Lane, Liverpool, L17 8UU","0151 727 2285",,"https://thelounges.co.uk/milo"
"thelounges",,,"BN3 2AE","Modelo","143-145 Church Road, Hove, BN3 2AE","01273 74 9559",,"https://thelounges.co.uk/modelo"
"thelounges",,,"OL1 1RA","Molino","4 The Old Town Hall, Parliament Square, Yorkshire Street, Oldham, OL1 1RA","0161 627 5793",,"https://thelounges.co.uk/molino"
"thelounges",,,"SS1 1LL","Molo","195-197 High Street, Southend-on-Sea, SS1 1LL","01702 342915",,"https://thelounges.co.uk/molo"
"thelounges",,,"LE13 1XJ","Montero","14 Sherrard Street, Melton Mowbray, LE13 1XJ","01664 500640",,"https://thelounges.co.uk/montero"
"thelounges",,,"UB8 1JN","Morello","1 High Street, Uxbridge, UB8 1JN","01895 540923",,"https://thelounges.co.uk/morello"
"thelounges",,,"DL10 4QG","Morro","23 Market Place, Richmond,DL10 4QG","01748 503168",,"https://thelounges.co.uk/morro"
"thelounges",,,"","Nautico","66 St Thomas Street, Weymouth","01305 789242",,"https://thelounges.co.uk/nautico"
"thelounges",,,"M13 9GP","Navarro","144 Oxford Road, Manchester, M13 9GP","0161 275 9970",,"https://thelounges.co.uk/navarro"
"thelounges",,,"L39 2AQ","Nordico","22-24 Moor Street, Ormskirk, L39 2AQ","01695 576658",,"https://thelounges.co.uk/nordico"
"thelounges",,,"TW18 4QH","Nostrano","55 High Street, Staines-upon-Thames, TW18 4QH","01784 460944",,"https://thelounges.co.uk/nostrano"
"thelounges",,,"TF3 4JG","Novello","Southwater Square, Southwater Way, Town Centre, Telford, TF3 4JG","01952 200491",,"https://thelounges.co.uk/novello"
"thelounges",,,"CF64 1JH","Ocho","16 Windsor Road, Penarth, Cardiff, CF64 1JH","02920 712865",,"https://thelounges.co.uk/ocho"
"thelounges",,,"PE29 3LG","Olmo","123 High Street, Huntingdon, PE29 3LG","01480 455590",,"https://thelounges.co.uk/olmo"
"thelounges",,,"DL7 8LQ","Ontano","189 High Street, Northallerton, DL7 8LQ","01609711234",,"https://thelounges.co.uk/ontano"
"thelounges",,,"SS14 1HS","Orleto","2 East Square, Basildon, SS14 1HS","01268 203090",,"https://thelounges.co.uk/orleto"
"thelounges",,,"TQ12 2EQ","Orsino","30 Queen Street, Newton Abbot, TQ12 2EQ","01626 367315",,"https://thelounges.co.uk/orsino"
"thelounges",,,"WR11 4RW","Orto","16 Market Place, Evesham, WR11 4RW","01386 424081",,"https://thelounges.co.uk/orto"
"thelounges",,,"DE4 3AT","Ostello","Derwent House, Crown Square, Matlock, DE4 3AT","01629701056",,"https://thelounges.co.uk/ostello"
"thelounges",,,"CH60 7SE","Otto","139-141 Telegraph Road, Heswall, CH60 7SE","0151 348 4817",,"https://thelounges.co.uk/otto"
"thelounges",,,"OX14 3QY","Pablo","1-3 Bury Street, Abbey Shopping Centre, Abingdon, OX14 3QY","01235 538344",,"https://thelounges.co.uk/pablo"
"thelounges",,,"TR11 3QA","Palacio","The Moor, Falmouth, TR11 3QA","01326 317 049",,"https://thelounges.co.uk/palacio"
"thelounges",,,"NN17 1NH","Paletto","66 Corporation Street, Corby, NN17 1NH","01536 401991",,"https://thelounges.co.uk/paletto"
"thelounges",,,"PO5 3QH","Panero","36 - 38 Palmerston Road, Southsea, Portsmouth, PO5 3QH","02392 298269",,"https://thelounges.co.uk/panero"
"thelounges",,,"B91 3TB","Paramo","40 High Street, Solihull, B91 3TB","01217 094467",,"https://thelounges.co.uk/paramo"
"thelounges",,,"BR6 0JN","Pato","202-206 High Street, Orpington, BR6 0JN","01689 891 427",,"https://thelounges.co.uk/pato"
"thelounges",,,"SK13 8HT","Pico","Howard Town Shopping Park, Victoria Street, Glossop, SK13 8HT","01457 868 280",,"https://thelounges.co.uk/pico"
"thelounges",,,"CV11 4EG","Piero","24 Market Place, Nuneaton, CV11 4EG","02476 343888",,"https://thelounges.co.uk/piero"
"thelounges",,,"OX16 5EG","Pinto","21 High Street, Banbury, OX16 5EG","01295 275 467",,"https://thelounges.co.uk/pinto"
"thelounges",,,"PE30 1BJ","Poco","43-44 High Street, King's Lynn, PE30 1BJ","01553 760963",,"https://thelounges.co.uk/poco"
"thelounges",,,"HU1 3SS","Ponto","2-4 King Edward Street, Hull, HU1 3SS","01482 329173",,"https://thelounges.co.uk/ponto"
"thelounges",,,"NG2 5GQ","Portello","3 Central Avenue, West Bridgford, Nottingham, NG2 5GQ","0115 981 1905",,"https://thelounges.co.uk/portello"
"thelounges",,,"NP7 5AE","Portico","5 Frogmore Street, Abergavenny, NP7 5AE","01873 850875",,"https://thelounges.co.uk/portico"
"thelounges",,,"GL1 5SH","Portivo","Gloucester Quays Designer Outlet, St. Ann Way, Gloucester, Gloucestershire, GL1 5SH","01452 300 881",,"https://thelounges.co.uk/portivo"
"thelounges",,,"BS16 3BS","Porto","765 Fishponds Road, Bristol, BS16 3BS","0117 902 4567",,"https://thelounges.co.uk/porto"
"thelounges",,,"AL8 6AL","Postino","17-19 Howardsgate, Welwyn Garden City , AL8 6AL","01707 328429",,"https://thelounges.co.uk/postino"
"thelounges",,,"CO10 2EA","Prado","15-16 Market Hill, Sudbury, CO10 2EA","01787 313634",,"https://thelounges.co.uk/prado"
"thelounges",,,"CV37 6AD","Prospero","24 Bridge Street, Stratford-Upon-Avon,CV37 6AD","01789 713236",,"https://thelounges.co.uk/prospero"
"thelounges",,,"EX2 4AE","Puerto","38 Commercial Road, Exeter, EX2 4AE","01392 422102",,"https://thelounges.co.uk/puerto"
"thelounges",,,"B72 1QA","Quinto","21-23 Birmingham Road, Sutton Coldfield, B72 1QA","0121 354 6486",,"https://thelounges.co.uk/quinto"
"thelounges",,,"BL9 0PN","Racconto","4 Clerke Street, The Rock, Bury, BL9 0PN","0161 763 1344",,"https://thelounges.co.uk/racconto"
"thelounges",,,"B75 5BP","Renato","8 Mere Green Road, Mere Green, Birmingham, B75 5BP","0121 3086 889",,"https://thelounges.co.uk/renato"
"thelounges",,,"SN15 1EX","Rivo","2-4 The Bridge, Chippenham, SN15 1EX","01249 657 241",,"https://thelounges.co.uk/rivo"
"thelounges",,,"HP20 1UR","Rococo","6 The Exchange, Exchange Street, Aylesbury, HP20 1UR","01296 481260",,"https://thelounges.co.uk/rococo"
"thelounges",,,"CO1 1LF","Romano","Fountain House, Colchester, CO1 1LF","0120 623 7556",,"https://thelounges.co.uk/romano"
"thelounges",,,"DN22 6DQ","Rondo","20 The Square, Retford, DN22 6DQ","01777933138",,"https://thelounges.co.uk/rondo"
"thelounges",,,"GL20 5AB","Rosado","103-105 Church Street, Tewkesbury, GL20 5AB","01684 290033",,"https://thelounges.co.uk/rosado"
"thelounges",,,"SG18 8AS","Rosso","15 Market Square, Biggleswade, SG18 8AS","01767 600575",,"https://thelounges.co.uk/rosso"
"thelounges",,,"SK17 6DF","Sacro","22-23 Springs Shopping Centre, Buxton, SK17 6DF","01298 214066",,"https://thelounges.co.uk/sacro"
"thelounges",,,"SO15 3JF","Santo","429 Shirley Road, Southampton, SO15 3JF","023 8087 8996",,"https://thelounges.co.uk/santo"
"thelounges",,,"PL1 3RP","Seco","12-15 Mills Bakery, Royal William Yard, Plymouth, PL1 3RP","01752 229 375",,"https://thelounges.co.uk/seco"
"thelounges",,,"RG40 1AZ","Sedero","Bailey's House, Central Walk, Wokingham, RG40 1AZ","01189 792405",,"https://thelounges.co.uk/sedero"
"thelounges",,,"ME10 3JY","Sentado","Bourne Place, St Michaels Road, Sittingbourne, ME10 3JY","01795 439197",,"https://thelounges.co.uk/sentado"
"thelounges",,,"DY8 1EE","Soffio","111 High Street, Stourbridge, DY8 1EE","01384 442 066",,"https://thelounges.co.uk/soffio"
"thelounges",,,"S40 1TW","Sorbo","1 Market Place, Chesterfield, S40 1TW","01246 235845",,"https://thelounges.co.uk/sorbo"
"thelounges",,,"B13 8DD","Sorrento","91a Alcester Road, Moseley, Birmingham, B13 8DD","01214 426623",,"https://thelounges.co.uk/sorrento"
"thelounges",,,"NG24 1AL","Tambo","27 Middle Gate, The Buttermarket, Newark, NG24 1AL","01636 704817",,"https://thelounges.co.uk/tambo"
"thelounges",,,"DY10 1BY","Tappeto","Riverside Walk, Exchange Street, Kidderminster, DY10 1BY","01562 748972",,"https://thelounges.co.uk/tappeto"
"thelounges",,,"EX31 1UH","Tarko","19-20 Green Lanes Shopping Centre, Barnstaple, EX31 1UH","01271 376814",,"https://thelounges.co.uk/tarko"
"thelounges",,,"LE10 0QQ","Tarro","The Crescent, Hinckley, LE10 0QQ","01455 612 886",,"https://thelounges.co.uk/tarro"
"thelounges",,,"BS21 6HB","Teatro","Great Western Road, Clevedon, BS21 6HB","01275 343 833",,"https://thelounges.co.uk/teatro"
"thelounges",,,"BS3 1JJ","The Lounge","227-231 North Street, Bedminster, Bristol, BS3 1JJ","0117 963 7340",,"https://thelounges.co.uk/lounge"
"thelounges",,,"SM1 1DU","Tiempo","73 High Street, Sutton, SM1 1DU","02086 427950",,"https://thelounges.co.uk/tiempo"
"thelounges",,,"BS7 8TP","Tinto","344-346 Gloucester Road, Horfield, Bristol, BS7 8TP","0117 942 0526",,"https://thelounges.co.uk/tinto"
"thelounges",,,"LL19 9AH","Torello","57 High Street, Prestatyn, LL19 9AH","01745 856192",,"https://thelounges.co.uk/torello"
"thelounges",,,"OX26 6LG","Torino","30 Sheep Street, Bicester, OX26 6LG","01869 325229",,"https://thelounges.co.uk/torino"
"thelounges",,,"GL7 1JH","Toro","34 Cricklade Street, Cirencester, GL7 1JH","01285 656 551",,"https://thelounges.co.uk/toro"
"thelounges",,,"SO17 2LB","Trago","190-192 Portswood Road, Southampton, SO17 2LB","023 8067 8433",,"https://thelounges.co.uk/trago"
"thelounges",,,"TR26 1LF","Tretho","Wharf Road, St Ives, TR26 1LF","01736 799160",,"https://thelounges.co.uk/tretho"
"thelounges",,,"TR1 2ES","Truro","12 Princes Street, Truro, TR1 2ES","01872 264 378",,"https://thelounges.co.uk/truro"
"thelounges",,,"SK9 1DS","Unico","68 Grove Street, Wilmslow, SK9 1DS","01625 527 154",,"https://thelounges.co.uk/unico"
"thelounges",,,"CM8 2BE","Valero","57 Newland Street, Witham, CM8 2BE","01376 520513",,"https://thelounges.co.uk/valero"
"thelounges",,,"BA14 8AH","Valeroso","3A , St Stephens, Trowbridge, BA14 8AH","01225 781 103",,"https://thelounges.co.uk/valeroso"
"thelounges",,,"BA2 3PW","Velo","30-31 Moorland Road, Oldfield Park, Bath, BA2 3PW","01225 344 663",,"https://thelounges.co.uk/velo"
"thelounges",,,"B72 1YJ","Verdo","430-432 Birmingham Road, Wylde Green, Sutton Coldfield, B72 1YJ","0121 373 4832",,"https://thelounges.co.uk/verdo"
"thelounges",,,"ST16 2LP","Verso","1c Staffordshire Place, Tipping Street, Stafford, ST16 2LP","01785 247353",,"https://thelounges.co.uk/verso"
"thelounges",,,"FY1 1HP","Vintro","84-94 Church Street, Blackpool, FY1 1HP","01253 295 772",,"https://thelounges.co.uk/vintro"
"thelounges",,,"TQ2 5HD","Visto","Unit 3, Ground Floor, Abbey Crescent, Torquay, TQ2 5HD","01803 211 009",,"https://thelounges.co.uk/visto"
"thelounges",,,"PO16 0JN","Vito","80 West Street, Fareham, PO16 0JN","01329 233 444",,"https://thelounges.co.uk/vito"
"thelounges",,,"DT1 1QR","Vivo","23 Weymouth Avenue, Brewery Square, Dorchester, DT1 1QR","01305 251 291",,"https://thelounges.co.uk/vivo"
"thelounges",,,"LE19 1HX","Volpo","Fosse Park West, Leicester, LE19 1HX","01162167855",,"https://thelounges.co.uk/volpo"
"thelounges",,,"NN1 2EB","Zapato","Welsh House, 2 Newland Walk, Northampton, NN1 2EB","01604 602226",,"https://thelounges.co.uk/zapato"
"thelounges",,,"SA1 5HE","Zinco","30 Princess Way, Swansea, SA1 5HE","01792 644 812",,"https://thelounges.co.uk/zinco"
"thelounges",,,"S36 2AE","Zorro","6 Fox Valley, Stocksbridge, Sheffield, S36 2AE","01142 884282",,"https://thelounges.co.uk/zorro"
